PH,Phosphorus,Potassium,Nitrogen,Temperature,Rainfall,Crop_type,Humidity,Soil_type
6.25,55.00000000000001,48.0,66.0,16.891578591157554,371.51574309208587,Cotton,80.0,brown
6.75,48.0,36.0,65.0,28.40234260529416,371.51574309208587,Sugarcane,71.59765739470583,brown
5.5,40.5,35.0,55.0,23.73654423272176,371.51574309208587,Tomato,76.26345576727824,brown
6.75,40.0,27.0,55.00000000000001,23.22778287952981,371.51574309208587,Potato,76.77221712047019,brown
6.25,55.00000000000001,44.0,60.0,28.835134730781853,371.51574309208587,Sunflower,71.16486526921815,brown
8.0,55.0,40.5,71.5,18.895303505127902,371.51574309208587,Wheat,80.0,brown
5.5,49.50000000000001,35.0,66.0,21.226551551283777,371.51574309208587,Corn,78.77344844871622,brown
6.75,48.0,33.0,65.0,27.483829760621973,371.51574309208587,Rice,72.51617023937803,brown
8.0,55.0,45.0,65.0,28.191704220567257,371.51574309208587,Barley,71.80829577943274,brown
6.25,50.0,44.0,54.0,28.68314331773732,371.51574309208587,Soybean,71.31685668226268,brown
6.75,44.0,36.0,55.00000000000001,30.63243517714672,371.51574309208587,Cotton,69.36756482285328,brown
6.25,60.0,48.0,78.0,20.558872099418863,371.51574309208587,Sugarcane,79.44112790058114,brown
8.0,49.5,45.0,65.0,25.4269042620391,371.51574309208587,Tomato,74.5730957379609,brown
5.5,45.0,31.5,60.50000000000001,24.66513594522862,371.51574309208587,Potato,75.33486405477137,brown
5.5,49.50000000000001,38.5,55.0,17.72140159866152,371.51574309208587,Sunflower,80.0,brown
8.0,55.0,40.5,71.5,26.202625180355888,371.51574309208587,Wheat,73.79737481964412,brown
6.25,55.00000000000001,40.0,72.0,24.279513504850456,371.51574309208587,Corn,75.72048649514954,brown
6.75,48.0,33.0,65.0,27.10273775201192,371.51574309208587,Rice,72.89726224798808,brown
8.0,55.0,45.0,65.0,28.42293057469,371.51574309208587,Barley,71.57706942531,brown
6.25,50.0,44.0,54.0,29.41959065417796,371.51574309208587,Soybean,70.58040934582203,brown
6.75,44.0,36.0,55.00000000000001,16.076473893528238,371.51574309208587,Cotton,80.0,brown
5.5,54.0,42.0,71.5,29.011336548503905,371.51574309208587,Sugarcane,70.9886634514961,brown
6.5,54.0,50.0,70.0,22.19644592659399,371.51574309208587,Tomato,77.803554073406,brown
6.5,60.0,45.0,77.0,21.101880020484003,371.51574309208587,Potato,78.898119979516,brown
6.75,44.0,33.0,50.0,21.2080690247288,371.51574309208587,Sunflower,78.7919309752712,brown
6.75,40.0,27.0,55.00000000000001,20.10631823151736,371.51574309208587,Wheat,79.89368176848264,brown
6.5,66.0,50.0,84.0,22.99301028700759,371.51574309208587,Corn,77.00698971299241,brown
6.75,48.0,33.0,65.0,24.373185308415863,371.51574309208587,Rice,75.62681469158414,brown
5.5,45.0,35.0,55.0,31.382562802275288,371.51574309208587,Barley,68.61743719772471,brown
5.5,45.0,38.5,49.5,22.6683813099646,371.51574309208587,Soybean,77.3316186900354,brown
6.75,44.0,36.0,55.00000000000001,24.639566524401346,371.51574309208587,Cotton,75.36043347559865,brown
6.5,72.0,60.0,91.0,23.049961530024017,371.51574309208587,Sugarcane,76.95003846997598,brown
8.0,49.5,45.0,65.0,26.559696630915354,371.51574309208587,Tomato,73.44030336908465,brown
8.0,55.0,40.5,71.5,30.573490823693422,371.51574309208587,Potato,69.42650917630658,brown
6.5,66.0,55.00000000000001,70.0,31.69099016059048,371.51574309208587,Sunflower,68.30900983940953,brown
8.0,55.0,40.5,71.5,27.903294818381067,371.51574309208587,Wheat,72.09670518161893,brown
6.25,55.00000000000001,40.0,72.0,24.937251684576783,371.51574309208587,Corn,75.06274831542322,brown
6.5,72.0,55.00000000000001,91.0,25.04192480364174,371.51574309208587,Rice,74.95807519635827,brown
6.75,40.0,30.0,50.0,21.06486193114229,371.51574309208587,Barley,78.93513806885771,brown
6.75,40.0,33.0,45.0,20.72348160949695,371.51574309208587,Soybean,79.27651839050304,brown
8.0,60.50000000000001,54.0,71.5,28.19593804976621,371.51574309208587,Cotton,71.80406195023379,brown
6.75,48.0,36.0,65.0,15.486165104838072,371.51574309208587,Sugarcane,80.0,brown
6.5,54.0,50.0,70.0,18.138722236926085,371.51574309208587,Tomato,80.0,brown
5.5,45.0,31.5,60.50000000000001,20.08093302569993,371.51574309208587,Potato,79.91906697430007,brown
8.0,60.50000000000001,49.50000000000001,65.0,29.21330649152827,371.51574309208587,Sunflower,70.78669350847173,brown
8.0,55.0,40.5,71.5,27.26121277286659,371.51574309208587,Wheat,72.73878722713341,brown
8.0,60.50000000000001,45.0,78.0,24.25260629404842,371.51574309208587,Corn,75.74739370595158,brown
6.5,72.0,55.00000000000001,91.0,20.17078901966086,371.51574309208587,Rice,79.82921098033914,brown
6.25,50.0,40.0,60.0,25.47291336177642,371.51574309208587,Barley,74.52708663822358,brown
6.75,40.0,33.0,45.0,28.143224580374547,371.51574309208587,Soybean,71.85677541962545,brown
5.5,49.50000000000001,42.0,60.50000000000001,19.437146093055325,371.51574309208587,Cotton,80.0,brown
6.25,60.0,48.0,78.0,23.117906163669907,371.51574309208587,Sugarcane,76.88209383633009,brown
8.0,49.5,45.0,65.0,23.171730230019424,371.51574309208587,Tomato,76.82826976998058,brown
5.5,45.0,31.5,60.50000000000001,17.081785867261424,371.51574309208587,Potato,80.0,brown
6.5,66.0,55.00000000000001,70.0,25.190271084890227,371.51574309208587,Sunflower,74.80972891510977,brown
6.25,50.0,36.0,66.0,40.4199933444609,371.51574309208587,Wheat,59.5800066555391,brown
8.0,60.50000000000001,45.0,78.0,42.89249061068858,371.51574309208587,Corn,57.10750938931142,brown
8.0,66.0,49.50000000000001,84.5,39.85355344421141,371.51574309208587,Rice,60.14644655578859,brown
5.5,45.0,35.0,55.0,38.1661176733708,371.51574309208587,Barley,61.8338823266292,brown
8.0,55.0,49.50000000000001,58.5,31.611354938211456,371.51574309208587,Soybean,68.38864506178854,brown
6.5,66.0,60.0,77.0,34.44700146482133,371.51574309208587,Cotton,65.55299853517867,brown
6.25,60.0,48.0,78.0,28.691120144589085,371.51574309208587,Sugarcane,71.30887985541091,brown
5.5,40.5,35.0,55.0,30.719405018855444,371.51574309208587,Tomato,69.28059498114456,brown
6.75,40.0,27.0,55.00000000000001,37.724607321554295,371.51574309208587,Potato,62.275392678445705,brown
6.5,66.0,55.00000000000001,70.0,33.19721155475774,371.51574309208587,Sunflower,66.80278844524226,brown
8.0,55.0,40.5,71.5,44.149072828516445,371.51574309208587,Wheat,55.85092717148356,brown
6.25,55.00000000000001,40.0,72.0,34.18392377004941,371.51574309208587,Corn,65.8160762299506,brown
5.5,54.0,38.5,71.5,28.140116105656,371.51574309208587,Rice,71.859883894344,brown
6.75,40.0,30.0,50.0,31.4750904198266,371.51574309208587,Barley,68.5249095801734,brown
5.5,45.0,38.5,49.5,35.445764654467986,371.51574309208587,Soybean,64.55423534553202,brown
6.75,44.0,36.0,55.00000000000001,37.63823301489127,371.51574309208587,Cotton,62.36176698510873,brown
5.5,54.0,42.0,71.5,38.93091949659492,371.51574309208587,Sugarcane,61.06908050340508,brown
8.0,49.5,45.0,65.0,39.04871536798127,371.51574309208587,Tomato,60.951284632018734,brown
6.5,60.0,45.0,77.0,33.787933944605975,371.51574309208587,Potato,66.21206605539402,brown
5.5,49.50000000000001,38.5,55.0,39.93900379419409,371.51574309208587,Sunflower,60.06099620580591,brown
8.0,55.0,40.5,71.5,35.07036917531487,371.51574309208587,Wheat,64.92963082468512,brown
6.5,66.0,50.0,84.0,34.745565072956914,371.51574309208587,Corn,65.25443492704309,brown
6.75,48.0,33.0,65.0,32.61301629734717,371.51574309208587,Rice,67.38698370265283,brown
8.0,55.0,45.0,65.0,32.98778390928277,371.51574309208587,Barley,67.01221609071723,brown
6.25,50.0,44.0,54.0,38.44284018444003,371.51574309208587,Soybean,61.55715981555997,brown
8.0,60.50000000000001,54.0,71.5,31.80208768838377,371.51574309208587,Cotton,68.19791231161622,brown
6.25,60.0,48.0,78.0,39.326549003151065,371.51574309208587,Sugarcane,60.673450996848935,brown
5.5,40.5,35.0,55.0,33.561320353382,371.51574309208587,Tomato,66.438679646618,brown
8.0,55.0,40.5,71.5,24.00947017189142,371.51574309208587,Potato,75.99052982810858,brown
6.25,55.00000000000001,44.0,60.0,40.89113351648266,371.51574309208587,Sunflower,59.10886648351734,brown
6.75,40.0,27.0,55.00000000000001,34.84141421195042,371.51574309208587,Wheat,65.15858578804958,brown
6.75,44.0,30.0,60.0,45.92450967600247,371.51574309208587,Corn,54.07549032399753,brown
6.75,48.0,33.0,65.0,34.741752066334165,371.51574309208587,Rice,65.25824793366584,brown
6.25,50.0,40.0,60.0,43.91099532749085,371.51574309208587,Barley,56.08900467250915,brown
6.75,40.0,33.0,45.0,33.89439756653197,371.51574309208587,Soybean,66.10560243346802,brown
6.5,66.0,60.0,77.0,31.85178917063408,371.51574309208587,Cotton,68.14821082936592,brown
5.5,54.0,42.0,71.5,36.90633704226229,371.51574309208587,Sugarcane,63.093662957737706,brown
5.5,40.5,35.0,55.0,33.741323104316486,371.51574309208587,Tomato,66.25867689568352,brown
6.75,40.0,27.0,55.00000000000001,32.20572709058002,371.51574309208587,Potato,67.79427290941999,brown
6.75,44.0,33.0,50.0,34.10376849214974,371.51574309208587,Sunflower,65.89623150785026,brown
6.5,60.0,45.0,77.0,31.33546251330879,371.51574309208587,Wheat,68.66453748669122,brown
5.5,49.50000000000001,35.0,66.0,42.79771723717203,371.51574309208587,Corn,57.20228276282797,brown
6.75,48.0,33.0,65.0,37.64390533152768,371.51574309208587,Rice,62.35609466847232,brown
6.5,60.0,50.0,70.0,43.79360725046756,371.51574309208587,Barley,56.20639274953244,brown
6.25,50.0,44.0,54.0,31.89745703506947,371.51574309208587,Soybean,68.10254296493054,brown
6.75,44.0,36.0,55.00000000000001,30.346946034864697,371.51574309208587,Cotton,69.6530539651353,brown
8.0,66.0,54.0,84.5,37.1912715336529,371.51574309208587,Sugarcane,62.8087284663471,brown
6.25,45.0,40.0,60.0,41.25579497570888,371.51574309208587,Tomato,58.74420502429112,brown
5.5,45.0,31.5,60.50000000000001,43.80375962760569,371.51574309208587,Potato,56.19624037239431,brown
6.75,44.0,33.0,50.0,33.94134733618014,371.51574309208587,Sunflower,66.05865266381986,brown
8.0,55.0,40.5,71.5,33.07202051698131,371.51574309208587,Wheat,66.92797948301869,brown
6.25,55.00000000000001,40.0,72.0,39.626809793102645,371.51574309208587,Corn,60.37319020689736,brown
5.5,54.0,38.5,71.5,32.79030797319362,371.51574309208587,Rice,67.20969202680638,brown
5.5,45.0,35.0,55.0,33.11778868786935,371.51574309208587,Barley,66.88221131213065,brown
6.25,50.0,44.0,54.0,42.3165081628163,371.51574309208587,Soybean,57.6834918371837,brown
6.75,44.0,36.0,55.00000000000001,35.56778545030224,371.51574309208587,Cotton,64.43221454969776,brown
8.0,66.0,54.0,84.5,29.810038095599232,371.51574309208587,Sugarcane,70.18996190440077,brown
6.75,36.0,30.0,50.0,33.061474536717576,371.51574309208587,Tomato,66.93852546328242,brown
6.75,40.0,27.0,55.00000000000001,38.027555290640734,371.51574309208587,Potato,61.97244470935927,brown
6.75,44.0,33.0,50.0,27.85014618895138,371.51574309208587,Sunflower,72.14985381104862,brown
6.25,50.0,36.0,66.0,36.390320342101,371.51574309208587,Wheat,63.609679657899,brown
6.75,44.0,30.0,60.0,31.34024898434696,371.51574309208587,Corn,68.65975101565304,brown
8.0,66.0,49.50000000000001,84.5,33.65560578472815,371.51574309208587,Rice,66.34439421527185,brown
8.0,55.0,45.0,65.0,41.758196760477006,371.51574309208587,Barley,58.241803239522994,brown
6.25,50.0,44.0,54.0,29.74648654152579,371.51574309208587,Soybean,70.2535134584742,brown
6.5,66.0,60.0,77.0,38.37986300132827,371.51574309208587,Cotton,61.62013699867173,brown
6.75,48.0,36.0,65.0,32.0960884917155,371.51574309208587,Sugarcane,67.9039115082845,brown
6.5,54.0,50.0,70.0,34.546270413030605,371.51574309208587,Tomato,65.45372958696939,brown
8.0,55.0,40.5,71.5,28.447728603605377,371.51574309208587,Potato,71.55227139639462,brown
6.25,55.00000000000001,44.0,60.0,39.73288493834993,371.51574309208587,Sunflower,60.26711506165007,brown
6.5,60.0,45.0,77.0,41.53746252659948,371.51574309208587,Wheat,58.46253747340052,brown
6.5,66.0,50.0,84.0,37.59112603512108,371.51574309208587,Corn,62.40887396487892,brown
6.5,72.0,55.00000000000001,91.0,34.02233713018866,371.51574309208587,Rice,65.97766286981134,brown
6.5,60.0,50.0,70.0,37.780921494825385,371.51574309208587,Barley,62.219078505174615,brown
5.5,45.0,38.5,49.5,38.06431479269668,371.51574309208587,Soybean,61.93568520730332,brown
6.75,44.0,36.0,55.00000000000001,36.2065858295071,371.51574309208587,Cotton,63.7934141704929,brown
5.5,54.0,42.0,71.5,34.37670435047251,371.51574309208587,Sugarcane,65.62329564952749,brown
6.75,36.0,30.0,50.0,28.046288096230217,371.51574309208587,Tomato,71.95371190376979,brown
5.5,45.0,31.5,60.50000000000001,37.73653116670551,371.51574309208587,Potato,62.26346883329449,brown
8.0,60.50000000000001,49.50000000000001,65.0,33.19874413302315,371.51574309208587,Sunflower,66.80125586697685,brown
8.0,55.0,40.5,71.5,33.68278382173394,371.51574309208587,Wheat,66.31721617826605,brown
5.5,49.50000000000001,35.0,66.0,37.71383238787063,371.51574309208587,Corn,62.286167612129375,brown
5.5,54.0,38.5,71.5,37.08756636276162,371.51574309208587,Rice,62.91243363723838,brown
6.25,50.0,40.0,60.0,33.34626851774684,371.51574309208587,Barley,66.65373148225316,brown
6.5,60.0,55.00000000000001,63.0,31.305215886339685,371.51574309208587,Soybean,68.69478411366032,brown
5.5,49.50000000000001,42.0,60.50000000000001,38.73256236043412,371.51574309208587,Cotton,61.26743763956589,brown
6.75,48.0,36.0,65.0,37.81888439754008,371.51574309208587,Sugarcane,62.181115602459926,brown
5.5,40.5,35.0,55.0,28.09441121961279,371.51574309208587,Tomato,71.9055887803872,brown
6.25,50.0,36.0,66.0,43.40727675082064,371.51574309208587,Potato,56.59272324917936,brown
8.0,60.50000000000001,49.50000000000001,65.0,34.72906977451377,371.51574309208587,Sunflower,65.27093022548624,brown
6.25,50.0,36.0,66.0,34.609869153909244,371.51574309208587,Wheat,65.39013084609076,brown
8.0,60.50000000000001,45.0,78.0,36.18824838694821,371.51574309208587,Corn,63.81175161305179,brown
8.0,66.0,49.50000000000001,84.5,36.6049613977447,371.51574309208587,Rice,63.3950386022553,brown
6.25,50.0,40.0,60.0,31.714490550272725,371.51574309208587,Barley,68.28550944972727,brown
6.75,40.0,33.0,45.0,32.0757616386097,371.51574309208587,Soybean,67.92423836139031,brown
6.25,55.00000000000001,48.0,66.0,30.18769235728401,371.51574309208587,Cotton,69.812307642716,brown
8.0,66.0,54.0,84.5,36.69582405914439,371.51574309208587,Sugarcane,63.30417594085561,brown
6.75,36.0,30.0,50.0,27.282818559692565,371.51574309208587,Tomato,72.71718144030743,brown
6.75,40.0,27.0,55.00000000000001,28.52816230526437,371.51574309208587,Potato,71.47183769473563,brown
6.5,66.0,55.00000000000001,70.0,32.156106926375514,371.51574309208587,Sunflower,67.84389307362449,brown
6.75,40.0,27.0,55.00000000000001,39.74776714037585,371.51574309208587,Wheat,60.25223285962415,brown
6.75,44.0,30.0,60.0,40.53204405555704,371.51574309208587,Corn,59.46795594444296,brown
5.5,54.0,38.5,71.5,37.552240116380034,371.51574309208587,Rice,62.447759883619966,brown
5.5,45.0,35.0,55.0,36.23929929576585,371.51574309208587,Barley,63.76070070423415,brown
6.25,50.0,44.0,54.0,30.97925941168093,371.51574309208587,Soybean,69.02074058831907,brown
6.75,44.0,36.0,55.00000000000001,38.97084982713984,371.51574309208587,Cotton,61.02915017286016,brown
6.5,72.0,60.0,91.0,31.83420598641369,371.51574309208587,Sugarcane,68.16579401358631,brown
6.25,45.0,40.0,60.0,34.19496235405274,371.51574309208587,Tomato,65.80503764594727,brown
6.5,60.0,45.0,77.0,32.98093417801272,371.51574309208587,Potato,67.01906582198728,brown
5.5,49.50000000000001,38.5,55.0,29.138273514770844,371.51574309208587,Sunflower,70.86172648522916,brown
6.5,60.0,45.0,77.0,41.35357692631276,371.51574309208587,Wheat,58.646423073687245,brown
8.0,60.50000000000001,45.0,78.0,42.15068009006301,371.51574309208587,Corn,57.84931990993699,brown
6.75,48.0,33.0,65.0,34.00031831249411,371.51574309208587,Rice,65.9996816875059,brown
5.5,45.0,35.0,55.0,43.22162422796277,371.51574309208587,Barley,56.77837577203724,brown
8.0,55.0,49.50000000000001,58.5,38.276555244246886,371.51574309208587,Soybean,61.72344475575312,brown
8.0,60.50000000000001,54.0,71.5,29.51908216116489,371.51574309208587,Cotton,70.48091783883511,brown
6.75,48.0,36.0,65.0,33.92444484286371,371.51574309208587,Sugarcane,66.0755551571363,brown
6.5,54.0,50.0,70.0,35.93266842494607,371.51574309208587,Tomato,64.06733157505393,brown
6.5,60.0,45.0,77.0,25.87039400202048,371.51574309208587,Potato,74.12960599797952,brown
6.75,44.0,33.0,50.0,40.98001397321298,371.51574309208587,Sunflower,59.01998602678702,brown
6.75,40.0,27.0,55.00000000000001,37.30083015173648,371.51574309208587,Wheat,62.69916984826352,brown
8.0,60.50000000000001,45.0,78.0,28.05916133391499,371.51574309208587,Corn,71.94083866608501,brown
6.5,72.0,55.00000000000001,91.0,30.9974341630374,371.51574309208587,Rice,69.0025658369626,brown
6.75,40.0,30.0,50.0,35.694947108674,371.51574309208587,Barley,64.305052891326,brown
6.5,60.0,55.00000000000001,63.0,38.27172061966107,371.51574309208587,Soybean,61.72827938033893,brown
8.0,60.50000000000001,54.0,71.5,28.380395510383995,371.51574309208587,Cotton,71.61960448961601,brown
6.25,60.0,48.0,78.0,33.54469237326237,371.51574309208587,Sugarcane,66.45530762673764,brown
5.5,40.5,35.0,55.0,37.5919144133799,371.51574309208587,Tomato,62.4080855866201,brown
8.0,55.0,40.5,71.5,39.99675509997447,371.51574309208587,Potato,60.003244900025535,brown
5.5,49.50000000000001,38.5,55.0,34.08443897927596,371.51574309208587,Sunflower,65.91556102072404,brown
8.0,55.0,40.5,71.5,31.199684680860784,371.51574309208587,Wheat,68.80031531913922,brown
6.5,66.0,50.0,84.0,38.33308996414284,371.51574309208587,Corn,61.66691003585717,brown
8.0,66.0,49.50000000000001,84.5,34.40144174848909,371.51574309208587,Rice,65.59855825151091,brown
6.75,40.0,30.0,50.0,33.12809378919295,371.51574309208587,Barley,66.87190621080705,brown
6.25,50.0,44.0,54.0,35.3347262273908,371.51574309208587,Soybean,64.6652737726092,brown
5.5,49.50000000000001,42.0,60.50000000000001,34.423953688803444,371.51574309208587,Cotton,65.57604631119656,brown
5.5,54.0,42.0,71.5,39.3653921325914,371.51574309208587,Sugarcane,60.6346078674086,brown
6.5,54.0,50.0,70.0,26.83132307935091,371.51574309208587,Tomato,73.16867692064909,brown
5.5,45.0,31.5,60.50000000000001,32.830551035350524,371.51574309208587,Potato,67.16944896464948,brown
6.5,66.0,55.00000000000001,70.0,30.23027141563124,371.51574309208587,Sunflower,69.76972858436876,brown
6.75,40.0,27.0,55.00000000000001,36.93880747685337,371.51574309208587,Wheat,63.06119252314663,brown
8.0,60.50000000000001,45.0,78.0,24.721225623896803,371.51574309208587,Corn,75.2787743761032,brown
8.0,66.0,49.50000000000001,84.5,28.11370154608508,371.51574309208587,Rice,71.88629845391492,brown
5.5,45.0,35.0,55.0,28.11671048645665,371.51574309208587,Barley,71.88328951354335,brown
8.0,55.0,49.50000000000001,58.5,34.14723193027492,371.51574309208587,Soybean,65.85276806972507,brown
6.75,44.0,36.0,55.00000000000001,35.31353514346833,371.51574309208587,Cotton,64.68646485653167,brown
8.0,66.0,54.0,84.5,33.8209537900741,371.51574309208587,Sugarcane,66.1790462099259,brown
8.0,49.5,45.0,65.0,38.92434061977018,371.51574309208587,Tomato,61.075659380229816,brown
6.75,40.0,27.0,55.00000000000001,28.64413469955315,371.51574309208587,Potato,71.35586530044685,brown
6.75,44.0,33.0,50.0,25.17454841957656,371.51574309208587,Sunflower,74.82545158042345,brown
6.25,50.0,36.0,66.0,30.772225238728293,371.51574309208587,Wheat,69.2277747612717,brown
6.25,55.00000000000001,40.0,72.0,33.59594382202624,371.51574309208587,Corn,66.40405617797376,brown
6.75,48.0,33.0,65.0,40.59583037451213,371.51574309208587,Rice,59.40416962548787,brown
8.0,55.0,45.0,65.0,38.56096193523526,371.51574309208587,Barley,61.43903806476474,brown
6.75,40.0,33.0,45.0,33.31135038312155,371.51574309208587,Soybean,66.68864961687845,brown
5.5,49.50000000000001,42.0,60.50000000000001,39.81878558775509,371.51574309208587,Cotton,60.18121441224491,brown
6.5,72.0,60.0,91.0,35.725223345494825,371.51574309208587,Sugarcane,64.27477665450517,brown
5.5,40.5,35.0,55.0,26.3553634418163,371.51574309208587,Tomato,73.64463655818369,brown
6.5,60.0,45.0,77.0,39.72461087126066,371.51574309208587,Potato,60.27538912873934,brown
6.5,66.0,55.00000000000001,70.0,34.448759906807524,371.51574309208587,Sunflower,65.55124009319248,brown
6.75,40.0,27.0,55.00000000000001,37.889853748851976,371.51574309208587,Wheat,62.11014625114802,brown
5.5,49.50000000000001,35.0,66.0,27.33451460840114,371.51574309208587,Corn,72.66548539159886,brown
5.5,54.0,38.5,71.5,23.194581121203058,371.51574309208587,Rice,76.80541887879694,brown
5.5,45.0,35.0,55.0,23.45726552295553,371.51574309208587,Barley,76.54273447704446,brown
5.5,45.0,38.5,49.5,36.4956758451565,371.51574309208587,Soybean,63.5043241548435,brown
8.0,60.50000000000001,54.0,71.5,30.969957051553955,371.51574309208587,Cotton,69.03004294844604,brown
6.75,48.0,36.0,65.0,34.918096064480046,371.51574309208587,Sugarcane,65.08190393551996,brown
6.25,45.0,40.0,60.0,38.996081574719724,371.51574309208587,Tomato,61.00391842528028,brown
6.5,60.0,45.0,77.0,25.21408070293524,371.51574309208587,Potato,74.78591929706477,brown
6.5,66.0,55.00000000000001,70.0,31.561519367301447,371.51574309208587,Sunflower,68.43848063269856,brown
6.75,40.0,27.0,55.00000000000001,42.17464083484292,371.51574309208587,Wheat,57.82535916515708,brown
6.75,44.0,30.0,60.0,24.51348986097787,371.51574309208587,Corn,75.48651013902213,brown
6.5,72.0,55.00000000000001,91.0,37.3677312702498,371.51574309208587,Rice,62.6322687297502,brown
5.5,45.0,35.0,55.0,36.15474742048587,371.51574309208587,Barley,63.84525257951413,brown
6.25,50.0,44.0,54.0,37.398369506107535,371.51574309208587,Soybean,62.60163049389247,brown
8.0,60.50000000000001,54.0,71.5,38.88475931678708,371.51574309208587,Cotton,61.11524068321292,brown
8.0,66.0,54.0,84.5,35.58322611711241,371.51574309208587,Sugarcane,64.41677388288758,brown
5.5,40.5,35.0,55.0,37.33234196570277,371.51574309208587,Tomato,62.66765803429723,brown
8.0,55.0,40.5,71.5,38.84569331105692,371.51574309208587,Potato,61.15430668894308,brown
6.25,55.00000000000001,44.0,60.0,30.098890996270327,371.51574309208587,Sunflower,69.90110900372967,brown
6.25,50.0,36.0,66.0,29.24099932104441,371.51574309208587,Wheat,70.7590006789556,brown
8.0,60.50000000000001,45.0,78.0,33.923601083012535,371.51574309208587,Corn,66.07639891698747,brown
8.0,66.0,49.50000000000001,84.5,37.127521870068165,371.51574309208587,Rice,62.87247812993184,brown
8.0,55.0,45.0,65.0,31.794986255026828,371.51574309208587,Barley,68.20501374497317,brown
8.0,55.0,49.50000000000001,58.5,29.18637513007903,371.51574309208587,Soybean,70.81362486992097,brown
6.75,44.0,36.0,55.00000000000001,41.819906077858576,371.51574309208587,Cotton,58.180093922141424,brown
6.25,60.0,48.0,78.0,38.304343382423816,371.51574309208587,Sugarcane,61.69565661757618,brown
8.0,49.5,45.0,65.0,38.44777099293375,371.51574309208587,Tomato,61.55222900706625,brown
6.5,60.0,45.0,77.0,37.12846391581697,371.51574309208587,Potato,62.87153608418303,brown
6.25,55.00000000000001,44.0,60.0,37.739973662530026,371.51574309208587,Sunflower,62.26002633746997,brown
6.5,60.0,45.0,77.0,34.42445573429943,371.51574309208587,Wheat,65.57554426570057,brown
5.5,49.50000000000001,35.0,66.0,47.78178871619141,371.51574309208587,Corn,52.218211283808586,brown
6.75,48.0,33.0,65.0,29.8661324577374,371.51574309208587,Rice,70.1338675422626,brown
6.5,60.0,50.0,70.0,34.837961738906785,371.51574309208587,Barley,65.16203826109322,brown
6.75,40.0,33.0,45.0,32.11435757484389,371.51574309208587,Soybean,67.8856424251561,brown
5.5,49.50000000000001,42.0,60.50000000000001,35.209597655194216,371.51574309208587,Cotton,64.79040234480578,brown
6.25,60.0,48.0,78.0,24.8810331012178,371.51574309208587,Sugarcane,75.1189668987822,brown
5.5,40.5,35.0,55.0,36.02783686938547,371.51574309208587,Tomato,63.97216313061453,brown
5.5,45.0,31.5,60.50000000000001,32.279590588676896,371.51574309208587,Potato,67.7204094113231,brown
6.5,66.0,55.00000000000001,70.0,39.92085737823487,371.51574309208587,Sunflower,60.07914262176513,brown
6.5,60.0,45.0,77.0,39.52611088472933,371.51574309208587,Wheat,60.47388911527067,brown
6.25,55.00000000000001,40.0,72.0,32.954535015243785,371.51574309208587,Corn,67.04546498475622,brown
8.0,66.0,49.50000000000001,84.5,35.794961270280865,371.51574309208587,Rice,64.20503872971913,brown
6.75,40.0,30.0,50.0,36.05256428704947,371.51574309208587,Barley,63.94743571295053,brown
8.0,55.0,49.50000000000001,58.5,42.51523462675375,371.51574309208587,Soybean,57.48476537324625,brown
8.0,60.50000000000001,54.0,71.5,32.580011878823974,371.51574309208587,Cotton,67.41998812117603,brown
6.75,48.0,36.0,65.0,35.95079712301076,371.51574309208587,Sugarcane,64.04920287698924,brown
6.75,36.0,30.0,50.0,33.02605743288576,371.51574309208587,Tomato,66.97394256711425,brown
6.5,60.0,45.0,77.0,37.015477060983685,371.51574309208587,Potato,62.98452293901632,brown
6.5,66.0,55.00000000000001,70.0,39.43410524850045,371.51574309208587,Sunflower,60.56589475149955,brown
6.5,60.0,45.0,77.0,35.40947349500836,371.51574309208587,Wheat,64.59052650499163,brown
6.5,66.0,50.0,84.0,29.89113258340128,371.51574309208587,Corn,70.10886741659873,brown
6.25,60.0,44.0,78.0,34.14118950931394,371.51574309208587,Rice,65.85881049068607,brown
5.5,45.0,35.0,55.0,33.372959754701455,371.51574309208587,Barley,66.62704024529855,brown
5.5,45.0,38.5,49.5,27.082499069204864,371.51574309208587,Soybean,72.91750093079514,brown
8.0,60.50000000000001,54.0,71.5,38.46757703850089,371.51574309208587,Cotton,61.53242296149911,brown
6.75,48.0,36.0,65.0,31.66250520560424,371.51574309208587,Sugarcane,68.33749479439577,brown
6.25,45.0,40.0,60.0,21.65947155607008,371.51574309208587,Tomato,78.34052844392991,brown
8.0,55.0,40.5,71.5,41.79130337210458,371.51574309208587,Potato,58.20869662789542,brown
6.25,55.00000000000001,44.0,60.0,38.04042861765595,371.51574309208587,Sunflower,61.95957138234405,brown
5.5,45.0,31.5,60.50000000000001,37.46725086567078,371.51574309208587,Wheat,62.53274913432922,brown
6.5,66.0,50.0,84.0,38.83946262566608,371.51574309208587,Corn,61.16053737433392,brown
5.5,54.0,38.5,71.5,36.66541508123196,371.51574309208587,Rice,63.33458491876805,brown
6.5,60.0,50.0,70.0,31.713813013052008,371.51574309208587,Barley,68.286186986948,brown
5.5,45.0,38.5,49.5,35.00580855159589,371.51574309208587,Soybean,64.99419144840411,brown
6.25,55.00000000000001,48.0,66.0,40.09121323528312,371.51574309208587,Cotton,59.908786764716886,brown
6.5,72.0,60.0,91.0,40.45744543637517,371.51574309208587,Sugarcane,59.54255456362483,brown
